example_id,decision_step,branch_id,method,gold_branch_id,baseline_pick_branch_id,expanded_pick_branch_id,baseline_correct,target_expand_value,target_expand_delta,target_expand_better_than_baseline,target_expand_approx_from_future_observation,split,raw_score,depth,expansions,verifications,remaining_budget,post_verify_score,score_delta,survived_pruning_steps
greedy_single_path::ep19,1,3,greedy_single_path,1,3,3,0,0.0,0.0,0,1,train,0.8048214000641909,5.0,2.0,0.0,6.0,0.8048214000641909,0.0,1.0
greedy_single_path::ep19,2,3,greedy_single_path,1,3,3,0,0.0,0.0,0,1,train,0.8048214000641909,6.0,3.0,0.0,5.0,0.8048214000641909,0.0,2.0
greedy_single_path::ep19,3,3,greedy_single_path,1,3,3,0,0.0,0.0,0,1,train,0.8048214000641909,7.0,4.0,0.0,4.0,0.8048214000641909,0.0,3.0
greedy_single_path::ep19,4,3,greedy_single_path,1,3,3,0,0.0,0.0,0,1,train,0.8048214000641909,8.0,5.0,0.0,3.0,0.8048214000641909,0.0,4.0
greedy_single_path::ep19,5,3,greedy_single_path,1,3,3,0,0.0,0.0,0,1,train,0.8048214000641909,9.0,6.0,0.0,2.0,0.8048214000641909,0.0,5.0
greedy_single_path::ep19,6,3,greedy_single_path,1,3,3,0,0.0,0.0,0,1,train,0.8048214000641909,10.0,7.0,0.0,1.0,0.8048214000641909,0.0,6.0
greedy_single_path::ep19,7,3,greedy_single_path,1,3,3,0,0.0,0.0,0,0,train,0.8048214000641909,11.0,8.0,0.0,0.0,0.8048214000641909,0.0,7.0
greedy_single_path::ep20,0,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.9098875576742727,2.0,1.0,1.0,7.0,0.9098875576742727,0.02183939047807948,0.0
greedy_single_path::ep20,1,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.8329377475633327,3.0,2.0,2.0,6.0,0.8329377475633327,-0.07694981011093993,1.0
greedy_single_path::ep20,2,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.8822162459497722,4.0,3.0,2.0,5.0,0.8822162459497722,0.049278498386439495,2.0
greedy_single_path::ep20,3,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.8180993807657774,5.0,4.0,3.0,4.0,0.8180993807657774,-0.06411686518399484,3.0
greedy_single_path::ep20,4,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.8905733262854494,6.0,5.0,3.0,3.0,0.8905733262854494,0.07247394551967201,4.0
greedy_single_path::ep20,5,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.8229905530294341,7.0,6.0,4.0,2.0,0.8229905530294341,-0.06758277325601525,5.0
greedy_single_path::ep20,6,3,greedy_single_path,2,3,3,0,0.0,0.0,0,1,val,0.8560844966287975,8.0,7.0,5.0,1.0,0.8560844966287975,0.03309394359936335,6.0
greedy_single_path::ep20,7,3,greedy_single_path,2,3,3,0,0.0,0.0,0,0,val,0.984476072133889,9.0,8.0,5.0,0.0,0.984476072133889,0.1283915755050915,7.0
greedy_single_path::ep21,0,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.9671362826278413,2.0,1.0,0.0,7.0,0.9671362826278413,0.0,0.0
greedy_single_path::ep21,1,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,1.0,3.0,2.0,1.0,6.0,1.0,0.03286371737215865,1.0
greedy_single_path::ep21,2,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.9135340855712213,4.0,3.0,1.0,5.0,0.9135340855712213,-0.08646591442877871,2.0
greedy_single_path::ep21,3,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.8615135575212363,5.0,4.0,1.0,4.0,0.8615135575212363,-0.052020528049985026,3.0
greedy_single_path::ep21,4,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.8122503525644493,6.0,5.0,1.0,3.0,0.8122503525644493,-0.04926320495678693,4.0
greedy_single_path::ep21,5,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.8956018326235416,7.0,6.0,1.0,2.0,0.8956018326235416,0.08335148005909232,5.0
greedy_single_path::ep21,6,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,1.0,8.0,7.0,2.0,1.0,1.0,0.10439816737645835,6.0
greedy_single_path::ep21,7,4,greedy_single_path,3,4,4,0,0.0,0.0,0,0,train,1.0,9.0,8.0,2.0,0.0,1.0,0.0,7.0
greedy_single_path::ep22,0,3,greedy_single_path,4,3,3,0,0.0,0.0,0,0,train,0.6105690035167598,4.0,1.0,1.0,7.0,0.6105690035167598,-0.053023772518025813,0.0
greedy_single_path::ep22,1,2,greedy_single_path,4,2,2,0,0.0,0.0,0,1,train,0.6551115458440467,4.0,1.0,0.0,6.0,0.6551115458440467,0.0,1.0
greedy_single_path::ep22,2,2,greedy_single_path,4,2,2,0,0.0,0.0,0,1,train,0.6551115458440467,5.0,2.0,0.0,5.0,0.6551115458440467,0.0,2.0
greedy_single_path::ep22,3,2,greedy_single_path,4,2,2,0,0.0,0.0,0,1,train,0.6551115458440467,6.0,3.0,0.0,4.0,0.6551115458440467,0.0,3.0
greedy_single_path::ep22,4,2,greedy_single_path,4,2,2,0,0.0,0.0,0,1,train,0.6551115458440467,7.0,4.0,0.0,3.0,0.6551115458440467,0.0,4.0
greedy_single_path::ep22,5,2,greedy_single_path,4,2,2,0,0.0,0.0,0,1,train,0.8517423800131353,8.0,5.0,1.0,2.0,0.8517423800131353,0.19663083416908855,5.0
greedy_single_path::ep22,6,2,greedy_single_path,4,2,2,0,0.0,0.0,0,1,train,0.7737936647679888,9.0,6.0,1.0,1.0,0.7737936647679888,-0.07794871524514646,6.0
greedy_single_path::ep22,7,2,greedy_single_path,4,2,2,0,0.0,0.0,0,0,train,0.8026483866698335,10.0,7.0,1.0,0.0,0.8026483866698335,0.028854721901844682,7.0
greedy_single_path::ep23,0,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.9372709528369338,5.0,1.0,0.0,7.0,0.9372709528369338,0.0,0.0
greedy_single_path::ep23,1,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.9372709528369338,6.0,2.0,0.0,6.0,0.9372709528369338,0.0,1.0
greedy_single_path::ep23,2,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.8528876641182418,7.0,3.0,1.0,5.0,0.8528876641182418,-0.08438328871869205,2.0
greedy_single_path::ep23,3,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.790185435311259,8.0,4.0,1.0,4.0,0.790185435311259,-0.06270222880698284,3.0
greedy_single_path::ep23,4,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.8905528131966303,9.0,5.0,1.0,3.0,0.8905528131966303,0.10036737788537131,4.0
greedy_single_path::ep23,5,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.8691916357214606,10.0,6.0,1.0,2.0,0.8691916357214606,-0.021361177475169635,5.0
greedy_single_path::ep23,6,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,test,0.8950511809613113,11.0,7.0,1.0,1.0,0.8950511809613113,0.02585954523985068,6.0
greedy_single_path::ep23,7,2,greedy_single_path,0,2,2,0,0.0,0.0,0,0,test,0.9542810596293481,12.0,8.0,1.0,0.0,0.9542810596293481,0.05922987866803675,7.0
greedy_single_path::ep24,0,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,0.9976345906926203,4.0,1.0,0.0,7.0,0.9976345906926203,0.0,0.0
greedy_single_path::ep24,1,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,0.972322901246087,5.0,2.0,1.0,6.0,0.972322901246087,-0.02531168944653328,1.0
greedy_single_path::ep24,2,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,1.0,6.0,3.0,1.0,5.0,1.0,0.027677098753913,2.0
greedy_single_path::ep24,3,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,0.9118523656466816,7.0,4.0,1.0,4.0,0.9118523656466816,-0.0881476343533184,3.0
greedy_single_path::ep24,4,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,0.893134200322468,8.0,5.0,2.0,3.0,0.893134200322468,-0.018718165324213554,4.0
greedy_single_path::ep24,5,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,0.9801389483942993,9.0,6.0,2.0,2.0,0.9801389483942993,0.08700474807183123,5.0
greedy_single_path::ep24,6,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,val,1.0,10.0,7.0,3.0,1.0,1.0,0.01986105160570073,6.0
greedy_single_path::ep24,7,0,greedy_single_path,2,0,0,0,0.0,0.0,0,0,val,0.925932542039945,11.0,8.0,4.0,0.0,0.925932542039945,-0.07406745796005498,7.0
greedy_single_path::ep25,0,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,3.0,1.0,0.0,7.0,0.6762800675694437,0.0,0.0
greedy_single_path::ep25,1,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,4.0,2.0,0.0,6.0,0.6762800675694437,0.0,1.0
greedy_single_path::ep25,2,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,5.0,3.0,0.0,5.0,0.6762800675694437,0.0,2.0
greedy_single_path::ep25,3,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,6.0,4.0,0.0,4.0,0.6762800675694437,0.0,3.0
greedy_single_path::ep25,4,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,7.0,5.0,0.0,3.0,0.6762800675694437,0.0,4.0
greedy_single_path::ep25,5,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,8.0,6.0,0.0,2.0,0.6762800675694437,0.0,5.0
greedy_single_path::ep25,6,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,train,0.6762800675694437,9.0,7.0,0.0,1.0,0.6762800675694437,0.0,6.0
greedy_single_path::ep25,7,0,greedy_single_path,0,0,0,1,1.0,0.0,0,0,train,0.6762800675694437,10.0,8.0,0.0,0.0,0.6762800675694437,0.0,7.0
greedy_single_path::ep26,0,1,greedy_single_path,2,1,1,0,0.0,0.0,0,0,train,0.5785641243006323,4.0,1.0,1.0,7.0,0.5785641243006323,-0.07509357162120545,0.0
greedy_single_path::ep26,1,4,greedy_single_path,2,4,4,0,0.0,0.0,0,1,train,0.5805895931796501,5.0,1.0,0.0,6.0,0.5805895931796501,0.0,1.0
greedy_single_path::ep26,2,4,greedy_single_path,2,4,4,0,0.0,0.0,0,1,train,0.5805895931796501,6.0,2.0,0.0,5.0,0.5805895931796501,0.0,2.0
greedy_single_path::ep26,3,4,greedy_single_path,2,4,4,0,0.0,0.0,0,1,train,0.5805895931796501,7.0,3.0,0.0,4.0,0.5805895931796501,0.0,3.0
greedy_single_path::ep26,4,4,greedy_single_path,2,4,4,0,0.0,0.0,0,1,train,0.7132405452415699,8.0,4.0,1.0,3.0,0.7132405452415699,0.1326509520619198,4.0
greedy_single_path::ep26,5,4,greedy_single_path,2,4,4,0,0.0,0.0,0,1,train,0.6772186552957439,9.0,5.0,2.0,2.0,0.6772186552957439,-0.036021889945826,5.0
greedy_single_path::ep26,6,4,greedy_single_path,2,4,4,0,0.0,0.0,0,1,train,0.6017313337440894,10.0,6.0,2.0,1.0,0.6017313337440894,-0.0754873215516545,6.0
greedy_single_path::ep26,7,4,greedy_single_path,2,4,4,0,0.0,0.0,0,0,train,0.7192304820625934,11.0,7.0,3.0,0.0,0.7192304820625934,0.11749914831850405,7.0
greedy_single_path::ep27,0,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,0.8817107762613753,3.0,1.0,0.0,7.0,0.8817107762613753,0.0,0.0
greedy_single_path::ep27,1,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,0.8817107762613753,4.0,2.0,0.0,6.0,0.8817107762613753,0.0,1.0
greedy_single_path::ep27,2,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,0.8817107762613753,5.0,3.0,0.0,5.0,0.8817107762613753,0.0,2.0
greedy_single_path::ep27,3,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,0.9407741478371094,6.0,4.0,1.0,4.0,0.9407741478371094,0.05906337157573416,3.0
greedy_single_path::ep27,4,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,0.9782569071584845,7.0,5.0,1.0,3.0,0.9782569071584845,0.037482759321375014,4.0
greedy_single_path::ep27,5,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,1.0,8.0,6.0,2.0,2.0,1.0,0.021743092841515543,5.0
greedy_single_path::ep27,6,1,greedy_single_path,4,1,1,0,0.0,0.0,0,1,val,1.0,9.0,7.0,2.0,1.0,1.0,0.0,6.0
greedy_single_path::ep27,7,1,greedy_single_path,4,1,1,0,0.0,0.0,0,0,val,1.0,10.0,8.0,3.0,0.0,1.0,0.0,7.0
greedy_single_path::ep28,0,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,0.8726871211484875,3.0,1.0,1.0,7.0,0.8726871211484875,0.03631076264582178,0.0
greedy_single_path::ep28,1,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,1.0,4.0,2.0,1.0,6.0,1.0,0.12731287885151255,1.0
greedy_single_path::ep28,2,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,0.9173182715717367,5.0,3.0,2.0,5.0,0.9173182715717367,-0.08268172842826327,2.0
greedy_single_path::ep28,3,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,0.906082027056592,6.0,4.0,3.0,4.0,0.906082027056592,-0.011236244515144711,3.0
greedy_single_path::ep28,4,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,1.0,7.0,5.0,4.0,3.0,1.0,0.09391797294340798,4.0
greedy_single_path::ep28,5,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,1.0,8.0,6.0,4.0,2.0,1.0,0.0,5.0
greedy_single_path::ep28,6,4,greedy_single_path,1,4,4,0,0.0,0.0,0,1,train,1.0,9.0,7.0,5.0,1.0,1.0,0.0,6.0
greedy_single_path::ep28,7,4,greedy_single_path,1,4,4,0,0.0,0.0,0,0,train,0.9820932710254042,10.0,8.0,6.0,0.0,0.9820932710254042,-0.017906728974595776,7.0
greedy_single_path::ep29,0,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.4890088197987752,4.0,1.0,0.0,7.0,0.4890088197987752,0.0,0.0
greedy_single_path::ep29,1,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.6794902642461877,5.0,2.0,1.0,6.0,0.6794902642461877,0.19048144444741255,1.0
greedy_single_path::ep29,2,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.7275888518367357,6.0,3.0,1.0,5.0,0.7275888518367357,0.04809858759054797,2.0
greedy_single_path::ep29,3,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,0.8438693883523036,7.0,4.0,1.0,4.0,0.8438693883523036,0.11628053651556791,3.0
greedy_single_path::ep29,4,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,1.0,8.0,5.0,1.0,3.0,1.0,0.15613061164769637,4.0
greedy_single_path::ep29,5,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,1.0,9.0,6.0,1.0,2.0,1.0,0.0,5.0
greedy_single_path::ep29,6,4,greedy_single_path,3,4,4,0,0.0,0.0,0,1,train,1.0,10.0,7.0,1.0,1.0,1.0,0.0,6.0
greedy_single_path::ep29,7,4,greedy_single_path,3,4,4,0,0.0,0.0,0,0,train,1.0,11.0,8.0,1.0,0.0,1.0,0.0,7.0
greedy_single_path::ep30,0,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.9235619114373372,3.0,1.0,0.0,7.0,0.9235619114373372,0.0,0.0
greedy_single_path::ep30,1,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.9403600182230784,4.0,2.0,1.0,6.0,0.9403600182230784,0.016798106785741118,1.0
greedy_single_path::ep30,2,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.9225720423375685,5.0,3.0,1.0,5.0,0.9225720423375685,-0.017787975885509844,2.0
greedy_single_path::ep30,3,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.9640054921165231,6.0,4.0,1.0,4.0,0.9640054921165231,0.04143344977895458,3.0
greedy_single_path::ep30,4,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.9550552958681862,7.0,5.0,1.0,3.0,0.9550552958681862,-0.008950196248336928,4.0
greedy_single_path::ep30,5,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,1.0,8.0,6.0,2.0,2.0,1.0,0.04494470413181384,5.0
greedy_single_path::ep30,6,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,1.0,9.0,7.0,2.0,1.0,1.0,0.0,6.0
greedy_single_path::ep30,7,3,greedy_single_path,3,3,3,1,1.0,0.0,0,0,train,1.0,10.0,8.0,3.0,0.0,1.0,0.0,7.0
greedy_single_path::ep31,0,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,0.7847221937561083,4.0,1.0,1.0,7.0,0.7847221937561083,-0.01568142383734883,0.0
greedy_single_path::ep31,1,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,0.9119733559960584,5.0,2.0,2.0,6.0,0.9119733559960584,0.12725116223995014,1.0
greedy_single_path::ep31,2,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,0.9764437282154339,6.0,3.0,3.0,5.0,0.9764437282154339,0.06447037221937546,2.0
greedy_single_path::ep31,3,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,1.0,7.0,4.0,3.0,4.0,1.0,0.023556271784566096,3.0
greedy_single_path::ep31,4,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,1.0,8.0,5.0,4.0,3.0,1.0,0.0,4.0
greedy_single_path::ep31,5,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,1.0,9.0,6.0,4.0,2.0,1.0,0.0,5.0
greedy_single_path::ep31,6,0,greedy_single_path,3,0,0,0,0.0,0.0,0,1,train,1.0,10.0,7.0,4.0,1.0,1.0,0.0,6.0
greedy_single_path::ep31,7,0,greedy_single_path,3,0,0,0,0.0,0.0,0,0,train,0.9663015724705729,11.0,8.0,4.0,0.0,0.9663015724705729,-0.03369842752942709,7.0
greedy_single_path::ep32,0,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.976028759238021,4.0,1.0,0.0,7.0,0.976028759238021,0.0,0.0
greedy_single_path::ep32,1,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.976028759238021,5.0,2.0,0.0,6.0,0.976028759238021,0.0,1.0
greedy_single_path::ep32,2,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.976028759238021,6.0,3.0,0.0,5.0,0.976028759238021,0.0,2.0
greedy_single_path::ep32,3,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,1.0,7.0,4.0,1.0,4.0,1.0,0.023971240761978985,3.0
greedy_single_path::ep32,4,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,1.0,8.0,5.0,1.0,3.0,1.0,0.0,4.0
greedy_single_path::ep32,5,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.9434216922359691,9.0,6.0,1.0,2.0,0.9434216922359691,-0.056578307764030944,5.0
greedy_single_path::ep32,6,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,1.0,10.0,7.0,1.0,1.0,1.0,0.056578307764030944,6.0
greedy_single_path::ep32,7,2,greedy_single_path,0,2,2,0,0.0,0.0,0,0,train,1.0,11.0,8.0,2.0,0.0,1.0,0.0,7.0
greedy_single_path::ep33,0,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.8220883989961076,2.0,1.0,0.0,7.0,0.8220883989961076,0.0,0.0
greedy_single_path::ep33,1,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.946667101267018,3.0,2.0,1.0,6.0,0.946667101267018,0.12457870227091039,1.0
greedy_single_path::ep33,2,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.9984577268025526,4.0,3.0,1.0,5.0,0.9984577268025526,0.051790625535534596,2.0
greedy_single_path::ep33,3,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,0.954786519859541,5.0,4.0,2.0,4.0,0.954786519859541,-0.04367120694301163,3.0
greedy_single_path::ep33,4,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,1.0,6.0,5.0,3.0,3.0,1.0,0.045213480140459006,4.0
greedy_single_path::ep33,5,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,1.0,7.0,6.0,3.0,2.0,1.0,0.0,5.0
greedy_single_path::ep33,6,3,greedy_single_path,3,3,3,1,1.0,0.0,0,1,train,1.0,8.0,7.0,4.0,1.0,1.0,0.0,6.0
greedy_single_path::ep33,7,3,greedy_single_path,3,3,3,1,1.0,0.0,0,0,train,1.0,9.0,8.0,4.0,0.0,1.0,0.0,7.0
greedy_single_path::ep34,0,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,0.9639343121007694,4.0,1.0,0.0,7.0,0.9639343121007694,0.0,0.0
greedy_single_path::ep34,1,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,0.9639343121007694,5.0,2.0,0.0,6.0,0.9639343121007694,0.0,1.0
greedy_single_path::ep34,2,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,0.9639343121007694,6.0,3.0,0.0,5.0,0.9639343121007694,0.0,2.0
greedy_single_path::ep34,3,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,0.9639343121007694,7.0,4.0,0.0,4.0,0.9639343121007694,0.0,3.0
greedy_single_path::ep34,4,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,0.9975275614493536,8.0,5.0,1.0,3.0,0.9975275614493536,0.03359324934858421,4.0
greedy_single_path::ep34,5,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,1.0,9.0,6.0,1.0,2.0,1.0,0.002472438550646383,5.0
greedy_single_path::ep34,6,0,greedy_single_path,0,0,0,1,1.0,0.0,0,1,val,0.9880404879840818,10.0,7.0,1.0,1.0,0.9880404879840818,-0.011959512015918161,6.0
greedy_single_path::ep34,7,0,greedy_single_path,0,0,0,1,1.0,0.0,0,0,val,1.0,11.0,8.0,2.0,0.0,1.0,0.011959512015918161,7.0
greedy_single_path::ep35,0,4,greedy_single_path,4,4,4,1,1.0,0.0,0,1,val,0.9540891448958936,5.0,1.0,0.0,7.0,0.9540891448958936,0.0,0.0
greedy_single_path::ep35,1,4,greedy_single_path,4,4,4,1,1.0,0.0,0,0,val,0.9140725459929896,6.0,2.0,1.0,6.0,0.9140725459929896,-0.04001659890290399,1.0
greedy_single_path::ep35,2,3,greedy_single_path,4,3,3,0,0.0,0.0,0,1,val,0.9374496231955856,4.0,1.0,0.0,5.0,0.9374496231955856,0.0,2.0
greedy_single_path::ep35,3,3,greedy_single_path,4,3,3,0,0.0,0.0,0,1,val,1.0,5.0,2.0,1.0,4.0,1.0,0.06255037680441444,3.0
greedy_single_path::ep35,4,3,greedy_single_path,4,3,3,0,0.0,0.0,0,1,val,1.0,6.0,3.0,1.0,3.0,1.0,0.0,4.0
greedy_single_path::ep35,5,3,greedy_single_path,4,3,3,0,0.0,0.0,0,1,val,1.0,7.0,4.0,2.0,2.0,1.0,0.0,5.0
greedy_single_path::ep35,6,3,greedy_single_path,4,3,3,0,0.0,0.0,0,1,val,0.9422467402109219,8.0,5.0,3.0,1.0,0.9422467402109219,-0.05775325978907808,6.0
greedy_single_path::ep35,7,3,greedy_single_path,4,3,3,0,0.0,0.0,0,0,val,1.0,9.0,6.0,4.0,0.0,1.0,0.05775325978907808,7.0
greedy_single_path::ep36,0,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,0.8369197358426816,2.0,1.0,0.0,7.0,0.8369197358426816,0.0,0.0
greedy_single_path::ep36,1,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,1.0,3.0,2.0,1.0,6.0,1.0,0.16308026415731836,1.0
greedy_single_path::ep36,2,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,1.0,4.0,3.0,1.0,5.0,1.0,0.0,2.0
greedy_single_path::ep36,3,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,1.0,5.0,4.0,1.0,4.0,1.0,0.0,3.0
greedy_single_path::ep36,4,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,1.0,6.0,5.0,1.0,3.0,1.0,0.0,4.0
greedy_single_path::ep36,5,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,1.0,7.0,6.0,2.0,2.0,1.0,0.0,5.0
greedy_single_path::ep36,6,2,greedy_single_path,3,2,2,0,0.0,0.0,0,1,val,1.0,8.0,7.0,3.0,1.0,1.0,0.0,6.0
greedy_single_path::ep36,7,2,greedy_single_path,3,2,2,0,0.0,0.0,0,0,val,1.0,9.0,8.0,3.0,0.0,1.0,0.0,7.0
greedy_single_path::ep37,0,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,0.7896710130948672,2.0,1.0,0.0,7.0,0.7896710130948672,0.0,0.0
greedy_single_path::ep37,1,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,0.7896710130948672,3.0,2.0,0.0,6.0,0.7896710130948672,0.0,1.0
greedy_single_path::ep37,2,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,0.9196248241268303,4.0,3.0,1.0,5.0,0.9196248241268303,0.12995381103196313,2.0
greedy_single_path::ep37,3,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,0.9841009413963355,5.0,4.0,1.0,4.0,0.9841009413963355,0.0644761172695052,3.0
greedy_single_path::ep37,4,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,1.0,6.0,5.0,1.0,3.0,1.0,0.015899058603664473,4.0
greedy_single_path::ep37,5,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,1.0,7.0,6.0,2.0,2.0,1.0,0.0,5.0
greedy_single_path::ep37,6,0,greedy_single_path,2,0,0,0,0.0,0.0,0,1,train,1.0,8.0,7.0,2.0,1.0,1.0,0.0,6.0
greedy_single_path::ep37,7,0,greedy_single_path,2,0,0,0,0.0,0.0,0,0,train,1.0,9.0,8.0,2.0,0.0,1.0,0.0,7.0
greedy_single_path::ep38,0,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.7766143313291544,3.0,1.0,0.0,7.0,0.7766143313291544,0.0,0.0
greedy_single_path::ep38,1,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.7766143313291544,4.0,2.0,0.0,6.0,0.7766143313291544,0.0,1.0
greedy_single_path::ep38,2,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.7766143313291544,5.0,3.0,0.0,5.0,0.7766143313291544,0.0,2.0
greedy_single_path::ep38,3,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.968687828646398,6.0,4.0,1.0,4.0,0.968687828646398,0.19207349731724366,3.0
greedy_single_path::ep38,4,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,1.0,7.0,5.0,2.0,3.0,1.0,0.03131217135360198,4.0
greedy_single_path::ep38,5,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,1.0,8.0,6.0,2.0,2.0,1.0,0.0,5.0
greedy_single_path::ep38,6,2,greedy_single_path,0,2,2,0,0.0,0.0,0,1,train,0.9793104063761264,9.0,7.0,2.0,1.0,0.9793104063761264,-0.02068959362387357,6.0
